NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_CATEGORIA_ESCOLA_PRIVADA;TP_LOCALIZACAO;DS_ENDERECO;NU_ENDERECO;DS_COMPLEMENTO;NO_BAIRRO;CO_CEP;TP_SITUACAO_FUNCIONAMENTO;Qtd_Prof;Qtd_Matri_Inf;Qtd_Matri_Fund;Qtd_Matri_Med;Qtd_Matri_Prof;Qtd_Matri_Eja;Qtd_Matri_Esp;Latitude;Longitude;Precisao_Tipo
2024;Porto Alegre;4314902;EMEI SANTO EXPEDITO;43141790;Municipal;0;1;R SANTO EXPEDITO;0;;RUBEM BERTA;91180265;1;15;302;0;0;0;0;18;-30,0070818;-51,1008431;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;EMEI VALE VERDE;43173632;Municipal;0;1;BC FRANKLIN;270;;JARDIM SABARA;91210060;1;14;150;0;0;0;0;8;-30,0406195;-51,143001;ROOFTOP
2024;Porto Alegre;4314902;EMEI VILA NOVA;43173594;Municipal;0;1;R FERNANDO PESSOA;350;;VILA NOVA;91750340;1;12;188;0;0;0;0;18;-30,1262748;-51,2092894;ROOFTOP
2024;Porto Alegre;4314902;EMEM EMILIO MEYER;43105246;Municipal;0;1;AV NITEROI;472;;MEDIANEIRA;90880270;1;40;204;1599;567;378;0;160;-30,0690644;-51,2084165;ROOFTOP
2024;Porto Alegre;4314902;ES EDUC INF DIVINA INFANCIA;43362486;Privada;1;1;RUA DA GRUTA;80;;CASCATA;91712160;1;11;42;0;0;0;0;0;-30,0850235;-51,1896364;ROOFTOP
2024;Porto Alegre;4314902;ESC ADVENTISTA DE ENSINO FUNDAMENTAL DO SARANDI;43105629;Privada;1;1;RUA PASSOS FIGUEIROA;841;;SARANDI;91110500;1;22;80;1743;0;0;0;52;-29,991456;-51,1329968;ROOFTOP
2024;Porto Alegre;4314902;ESC DE EDUC BASICA DON LUIS GUANELLA;43107397;Privada;1;1;AVENIDA BENNO MENTZ;1560;;VILA IPIRANGA;91370020;1;34;84;1833;417;0;0;88;-30,0243595;-51,1460439;ROOFTOP
2024;Porto Alegre;4314902;ESC DE EDUC INF MIMO DE GENTE SOC SIMP LTDA ME;43191843;Privada;1;1;RUA EDMUNDO BASTIAN;206;;CRISTO REDENTOR;91040050;1;17;268;0;0;0;0;4;-30,0093111;-51,1619326;ROOFTOP
2024;Porto Alegre;4314902;ESC DE ENS FUND DESENVOLVER;43174590;Privada;1;1;RUA DOUTOR MARIO TOTTA;2396;;TRISTEZA;91920130;1;5;0;147;0;0;0;10;-30,1081415;-51,2371502;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;ESC DE ENS FUND LA SALLE PAO DOS POBRES;43107443;Privada;4;1;RUA DA REPUBLICA;801;ESCOLA;CIDADE BAIXA;90050321;1;36;0;1509;0;0;0;28;-30,0409024;-51,2278975;ROOFTOP
2024;Porto Alegre;4314902;ESC DE ENS FUND NOSSA SENHORA DO CENACULO;43105270;Privada;1;1;VIELA SAO BRAZ;17;PASSO DA AREIA;PASSO DA AREIA;90520480;1;13;12;522;0;0;0;6;-30,0159841;-51,1751025;ROOFTOP
2024;Porto Alegre;4314902;ESC DE ENS FUND PROF ANA MARIA MONTEGGIA;43173314;Privada;1;1;RUA ATILIO SUPERTTI;571;;VILA NOVA;91750200;1;9;0;123;0;0;0;6;-30,120934;-51,2131019;ROOFTOP
2024;Porto Alegre;4314902;ESC DE ENSINO FUNDAMENTAL MAE ADMIRAVEL;43107400;Privada;1;1;PRACA CONEGO MARCELINO;107;;CIDADE BAIXA;90050280;1;13;36;552;0;0;0;24;-30,0417834;-51,2267843;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC ESPECIAL BARBARA SYBILLE FISCHINGER;43210805;Privada;4;1;RUA MARCONE;421;;PARTENON;91530160;1;14;26;429;0;0;63;354;-30,0589764;-51,1603305;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF A TURMA DO BARULHO;43208215;Privada;1;1;RUA MARECHAL MALLET;306;;VILA JOAO PESSOA;91520600;1;7;230;0;0;0;0;2;-30,064376;-51,1717687;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF ADAPTAR;43239412;Privada;1;1;RUA MANOEL LEAO;162;CASA;PEDRA REDONDA;91760560;1;6;88;0;0;0;0;2;-30,1306273;-51,2388033;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF BANANINHA;43217605;Privada;1;1;RUA OLIVEIRA LOPES;389;;SARANDI;91120430;1;5;52;0;0;0;0;2;-29,9892052;-51,1283263;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF CIA DA CRIANCA;43210341;Privada;1;1;RUA DOUTOR JOAO SIMPLICIO ALVES DE CARVALHO;607;;VILA IPIRANGA;91360260;1;11;128;0;0;0;0;0;-30,0191518;-51,158209;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF CONSTRUINDO A INFANCIA;43300138;Privada;1;1;RUA SEPE;621;;PASSO DA AREIA;91350050;1;8;98;0;0;0;0;0;-30,0729991;-51,2147405;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;ESC EDUC INF DESCOBRINDO A VIDA;43254608;Privada;1;1;RUA PROFESSOR CLEMENTE PINTO;701;;MEDIANEIRA;90870220;1;16;62;0;0;0;0;0;-30,075766;-51,212874;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF DESCOBRINDO O SABER;43364292;Privada;1;1;RUA RINCAO;245;;IPANEMA;91760670;1;10;92;0;0;0;0;0;-30,1393029;-51,226655;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF DESCOBRINDO SABERES;43364306;Privada;1;1;TRAVESSA ANTILHAS;74;;JARDIM LINDOIA;91050110;1;5;64;0;0;0;0;0;-30,0052018;-51,15272;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF DUMBO;43274005;Privada;1;1;RUA FRANCISCO MATTOS TERRES;211;;ABERTA DOS MORROS;91755070;1;4;38;0;0;0;0;0;-30,1603025;-51,1985421;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF FILHOS DO SABER;43209661;Privada;1;1;RUA CANCIO GOMES;567;CASA;FLORESTA;90220060;1;4;10;0;0;0;0;0;-30,0183889;-51,2075102;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF GERACAO ALEGRIA;43367399;Privada;1;1;RUA CARLOS VON KOSERITZ;505;;SAO JOAO;90540031;1;1;84;0;0;0;0;2;-30,0120744;-51,1899758;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF JANELINHA;43246028;Privada;1;1;RUA PROFESSOR ROMANO REIF;97;CASA;BOA VISTA;91340420;1;9;102;0;0;0;0;0;-30,0238323;-51,1738321;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF JARDIM MAGICO;43209718;Privada;1;1;RUA DOUTOR BARCELOS;2750;;TRISTEZA;91910251;1;4;70;0;0;0;0;2;-30,0997319;-51,2326255;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;ESC EDUC INF MUNDO DA IMAGINACAO;43299172;Privada;1;1;RUA DONA FIRMINA;151;;SAO JOSE;91520210;1;4;68;0;0;0;0;0;-30,0632686;-51,1710959;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF PAIXAO DE APRENDER;43215408;Privada;1;1;AVENIDA PANAMERICANA;877;;JARDIM LINDOIA;91050001;1;6;70;0;0;0;0;0;-30,0022534;-51,1512566;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF PASTORZINHO;43362460;Privada;1;1;AVENIDA DELMAR ROCHA BARBOSA;151;;RUBEM BERTA;91180490;1;9;44;0;0;0;0;4;-30,0149159;-51,1077738;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF PEQUENINOS;43210465;Privada;1;1;RUA FREI HENRIQUE GOLLAND TRINDADE;330;;BOA VISTA;90480140;1;9;150;0;0;0;0;0;-30,0222543;-51,1781473;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF PEQUENO PRINCIPE LTDA;43367453;Privada;1;1;RUA DOUTOR DIAS DE CARVALHO;278;;TRISTEZA;91910270;1;8;40;0;0;0;0;0;-30,1063779;-51,2483127;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF PIRLIMPIMPIM;43364250;Privada;1;1;RUA PROFESSOR ALVARO ALVIM;310;;RIO BRANCO;90420020;1;6;62;0;0;0;0;0;-30,037146;-51,1990887;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF QUERUBIM;43240801;Privada;1;1;RUA SAO MANOEL;2215;;RIO BRANCO;90620110;1;5;98;0;0;0;0;2;-30,0527787;-51,1992113;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF RECANTO DO SABER;43298168;Privada;1;1;RUA FRANKLIN;105;CASA;JARDIM ITU SABARA;91210060;1;3;46;0;0;0;0;2;-30,0424575;-51,1432478;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF SEMENTINHA DE VIDA;43209220;Privada;1;1;RUA ALMIRANTE GONCALVES;84;;MENINO DEUS;90160140;1;12;78;0;0;0;0;0;-30,0587577;-51,2206197;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF TIA DAISY;43275001;Privada;1;1;RUA DOM JAIME DE BARROS CAMARA;436;;SARANDI;91130160;1;8;120;0;0;0;0;2;-30,0071945;-51,1302758;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF TIO CHICO;43108881;Estadual;0;1;RUA SILVADO;456;PREDIO;CORONEL APARICIO BORGES;91510100;1;16;0;0;0;0;0;0;-30,0691831;-51,18446;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF UNIVERSO MAGICO;43206301;Privada;1;1;RUA NEY MESSIAS;55;;JARDIM DO SALSO;91410120;1;18;248;0;0;0;0;0;-30,0491633;-51,1720873;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC INF VIDA NOVA;43300189;Privada;1;1;RUA SANTOS PEDROSO;163;;NAVEGANTES;90240180;1;5;74;0;0;0;0;2;-29,9989826;-51,2011025;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC PROF FLIGHT;43007392;Privada;1;1;RUA DEZOITO DE NOVEMBRO;800;;NAVEGANTES;90240040;1;9;0;0;0;204;0;2;-29,9993388;-51,1880679;ROOFTOP
2024;Porto Alegre;4314902;ESC EDUC PROF MAN AERON OTTO E MEYER;43182259;Privada;1;1;AV. JOSE ALOISIO FILHO;695;;HUMAITA;91030270;1;4;0;0;0;69;0;0;-29,982753;-51,1845209;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC ENS FUND CENTRO INTEGRADO DE DESENVOLVIMENTO;43208800;Privada;1;1;RUA FERNANDES VIEIRA;553;;BOM FIM;90035091;1;11;46;141;0;0;0;18;-30,0343547;-51,2112081;ROOFTOP
2024;Porto Alegre;4314902;ESC ENS FUND SAO FRANCISCO - SANTA FE;43181139;Privada;3;1;AVENIDA DELMAR ROCHA BARBOSA;234;ESCOLA;RUBEM BERTA;91180490;1;10;62;663;0;0;0;26;-30,0142583;-51,1081941;ROOFTOP
2024;Porto Alegre;4314902;ESC ENS FUND WALDORF QUERENCIA;43005055;Privada;1;1;BECO PONTA GROSSA;874;;PONTA GROSSA;91780570;1;15;44;447;0;0;0;30;-30,1951569;-51,1867313;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;ESC ENS MEDIO CESI ZONA SUL;43000452;Privada;1;1;RUA JOSE BRAULIO DA FONSECA;44;ESCOLA;ABERTA DOS MORROS;91787895;1;18;0;2541;531;0;0;10;-30,1602341;-51,186959;ROOFTOP
2024;Porto Alegre;4314902;ESC ENS MEDIO MARIA IMACULADA;43105335;Privada;1;1;RUA GENERAL GOMES CARNEIRO;364;;MEDIANEIRA;90870310;1;20;24;456;138;0;0;36;-30,0673954;-51,2104695;ROOFTOP
2024;Porto Alegre;4314902;ESC ESP EDUCANDARIO SAO JOAO BATISTA;43179037;Privada;4;1;RUA TENENTE CORONEL MARIO DOERNTE;200;;IPANEMA;91760020;1;10;0;132;0;0;0;88;-30,1289518;-51,2302582;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ED BAS ALMIRANTE BACELAR;43105807;Estadual;0;1;AV PROTASIO ALVES 13097;13097;;PASSO DORNELLES;91260000;1;17;0;1542;834;0;0;70;-30,0466615;-51,0849733;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ED BAS APELES PORTO ALEGRE;43105874;Estadual;0;1;R SAO MANOEL 1981;1981;;SANTANA;90620110;1;23;0;894;504;0;0;54;-30,0511995;-51,2003471;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ED BAS DOLORES ALCARAZ CALDAS;43106161;Estadual;0;1;R AFONSO CELSO PUPE DA SILVEIRA 25;25;;JARDIM IPIRANGA;91360020;1;16;0;564;372;0;165;44;-30,0188183;-51,1613789;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ED BAS FERNANDO GOMES;43106420;Estadual;0;1;R PROF FREDERICO G. GAELZER 168;168;;JARDIM DO SALSO;91410140;1;16;0;648;507;0;0;34;-30,0479827;-51,1696244;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ED BAS GOMES CARNEIRO;43106498;Estadual;0;1;PCA PAULO DE ARAGAO BOZZANO SN;SN;;VILA IPIRANGA;91360160;1;25;0;1617;1593;0;54;84;-30,0222663;-51,153218;APPROXIMATE
2024;Porto Alegre;4314902;ESC EST ED BAS MONSENHOR LEOPOLDO HOFF;43106790;Estadual;0;1;R MOEMA 255;255;;CHACARA DAS PEDRAS;91330500;1;16;0;717;585;0;0;42;-30,0380986;-51,1634447;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ED BAS PRESIDENTE ROOSEVELT;43108768;Estadual;0;1;R BOTAFOGO 396;396;;MENINO DEUS;90150050;1;20;0;966;822;0;57;60;-30,0535858;-51,226374;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN ACORIANOS;43105750;Estadual;0;1;R SALVADOR PINHEIRO 65;65;;VILA JARDIM;91320240;1;17;0;486;0;0;0;16;-30,0346411;-51,1574858;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN ALCEU WAMOSY;43105793;Estadual;0;1;R JARDIM DAS BROMELIAS 52;52;;JARDIM CAMAQUA;91920400;1;9;0;480;0;0;0;16;-30,1109916;-51,2350112;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN ALDO LOCATELLI;43107290;Estadual;0;1;R RUA THOMAZ FRANCISCO DE JESUS SN;SN;;JARDIM CARVALHO;91430750;1;11;0;1164;0;0;0;38;-30,048751;-51,1457372;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN ALMIRANTE ALVARO ALBERTO DA MOTTA E SILVA;43106145;Estadual;0;1;R DONA HELENA 100 VILA BARRA;100;VILA BARRA;SANTA TEREZA;90830585;1;9;0;1002;0;0;0;30;-30,0808389;-51,2255182;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN ALVARENGA PEIXOTO;43105823;Estadual;0;1;R SANTA RITA DE CASSIA 100;100;;ILHA DOS MARINHEIROS;90090260;1;12;0;684;0;0;195;36;-30,0589319;-51,1429926;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;ESC EST ENS FUN AMERICA;43105831;Estadual;0;1;R OCTACILIO JOSE DIAS S/N;S/N;;JARDIM INGA;91230380;1;16;0;2037;0;0;0;50;-30,0157025;-51,1214368;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN ANA NERI;43105840;Estadual;0;1;R JOAQUIM SILVEIRA 738;738;;SAO SEBASTIAO;91060320;1;15;0;588;0;0;0;34;-30,0029388;-51,1427772;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN ANITA GARIBALDI;43108830;Estadual;0;1;R SAO JOSE DO NORTE SN;SN;;BELEM VELHO;91712160;1;5;0;615;0;0;0;12;-30,1028698;-51,170669;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN ARAGUAIA;43105882;Estadual;0;1;ETR GEDEON LEITE 780;780;;ABERTA DOS MORROS;91787770;1;17;0;2112;0;0;0;54;-30,153929;-51,1828865;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN ARAUJO PORTO ALEGRE;43105890;Estadual;0;1;R PANDIA CALOGERAS 429;429;;SARANDI;91120560;1;10;0;942;0;0;0;32;-29,9861724;-51,1250575;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN ARAUJO VIANA;43105904;Estadual;0;1;R NOVE DE JUNHO 542;542;;PARTENON;91520610;1;10;0;1023;0;0;0;34;-30,067066;-51,1619237;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN AURELIO REIS;43107087;Estadual;0;1;R MONTE ALEGRE 119;119;;JARDIM FLORESTA;91040120;1;9;0;531;0;0;0;26;-30,0031129;-51,1560425;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN BAEPENDI;43105920;Estadual;0;1;ETR DOS ALPES 54 CASA DIRET;54;CASA DIRET;CASCATA;91720120;1;9;0;411;0;0;0;26;-30,0844621;-51,1992573;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN BAHIA;43105939;Estadual;0;1;R PROFESSOR ANGELITO ASMUS AIQUE 125;125;;BOA VISTA;91340410;1;10;0;849;0;0;0;24;-30,0239805;-51,174882;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN BENTO GONCALVES;43108490;Estadual;0;1;R JORGE FURTADO 47;47;;RUBEM BERTA;91160680;1;11;0;1014;0;0;0;24;-30,0015777;-51,1023463;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN BRASILIA;43105980;Estadual;0;1;R DONA MARGARIDA 1199;1199;;NAVEGANTES;90240611;1;8;0;273;0;0;0;8;-30,0004692;-51,1909094;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN BRIGADEIRO FRANCISCO DE LIMA E SILVA;43105998;Estadual;0;1;R TUNISIA 60;60;;JARDIM ITATI;91370290;1;13;0;1191;0;0;0;54;-30,0165081;-51,1485545;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN BRIGADEIRO SILVA PAES;43106005;Estadual;0;1;R PROF CLEMENTE PINTO 555;555;;TERESOPOLIS;90870220;1;12;0;1146;0;0;0;36;-30,0749306;-51,2134605;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN CAMILA FURTADO ALVES;43106013;Estadual;0;1;R ALMIRANTE BARROSO 79;79;;FLORESTA;90220021;1;9;0;252;0;0;0;30;-30,014851;-51,211433;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN CANDIDO PORTINARI;43106021;Estadual;0;1;R MUCIO TEIXEIRA 252;252;;MENINO DEUS;90050360;1;13;0;573;0;0;81;32;-30,0467218;-51,2234654;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN CIDADE JARDIM;43108229;Estadual;0;1;AV FABIO ARAUJO SANTOS 1265 PREDIO;1265;PREDIO;NONOAI;91720390;1;12;0;951;0;0;0;20;-30,0946868;-51,221474;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN CLOTILDE CACHAPUZ DE MEDEIROS;43106080;Estadual;0;1;R DOS ARACHANES 242;242;;ESPIRITO SANTO;91770130;1;6;0;678;0;0;0;26;-30,1464276;-51,2208776;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN COELHO NETO;43106099;Estadual;0;1;R ALEXANDRE HERCULANO 11;11;;BOM JESUS;91420360;1;16;0;1017;0;0;0;32;-30,043927;-51,1636324;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN CORONEL APARICIO BORGES;43107923;Estadual;0;1;AV CORONEL APARICIO BORGES 2160;2160;;CORONEL APARICIO BOR;90680570;1;16;0;1170;0;0;0;24;-30,0681892;-51,1880988;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN CORONEL TITO MARQUES FERNANDES;43106102;Estadual;0;1;R CLEVELAND JUNTO A DL 250;250;;MORRO SANTA TEREZA;90850240;1;3;0;153;0;0;0;4;-30,0665492;-51,2225827;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN CUSTODIO DE MELLO;43106129;Estadual;0;1;R ARGEMIRO OGANDO CORREA 220 V SARGENTO;220;V SARGENTO;SERRARIA;91770810;1;12;0;1161;0;0;0;56;-30,1645318;-51,228132;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DANILO ANTONIO ZAFFARI;43107303;Estadual;0;1;R GENERAL MARCOS KRUCHIN 291;291;;FARRAPOS;90245250;1;11;0;1239;0;0;0;54;-29,9857384;-51,194854;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DAVID CANABARRO;43108547;Estadual;0;1;R LIDIA MOSCHETTI 200;200;;JARDIM LEOPOLDINA;91240100;1;13;0;1002;0;0;0;46;-30,0173256;-51,116818;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DECIO MARTINS COSTA;43107478;Estadual;0;1;R DOMINGOS DE ABREU 967;967;;SARANDI;91120090;1;13;0;627;0;0;39;50;-29,9826118;-51,1350436;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DESIDERIO TORQUATO FINAMOR;43106153;Estadual;0;1;AV BENTO GONCALVES 7500 PREDIO;7500;PREDIO;AGRONOMIA;91540000;1;10;0;1203;0;0;0;44;-30,0689291;-51,1432862;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DOM PEDRO I;43106137;Estadual;0;1;R PEDRO BOTICARIO 654;654;;GLORIA;90660070;1;11;0;915;0;0;0;36;-30,0741851;-51,1983812;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DONA LUIZA FREITAS VALE ARANHA;43106188;Estadual;0;1;ETR ESTRADA COSTA GAMA 801;801;;BELEM VELHO;91787311;1;13;0;996;0;0;0;66;-30,1206875;-51,1766936;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DR CARLOS BARBOSA GONCALVES;43106030;Estadual;0;1;TRV DR HEINZELMANN 250;250;;NAVEGANTES;90240100;1;7;0;660;0;0;0;10;-29,9937047;-51,1981544;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DR EMILIO KEMP;43106200;Estadual;0;1;R MONTEIRO LOBATO 475;475;;PARTENON;90620270;1;8;0;405;0;0;0;46;-30,0523712;-51,195209;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DR FERREIRA DE ABREU;43106218;Estadual;0;1;R BATOVI 25;25;;VILA LEAO SARANDI;91130520;1;11;0;963;0;0;0;20;-29,998673;-51,1273096;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DR GUSTAVO ARMBRUST;43106528;Estadual;0;1;R PROFESSOR EMILIO KEMP 65;65;;JARDIM ITU SABARA;91380380;1;12;0;804;0;0;0;44;-30,0106465;-51,1403274;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DR HEROPHILO CARVALHO DE AZAMBUJA;43106650;Estadual;0;1;R RUA VIUVINHA 277;277;;JARDIM CARVALHO;91430817;1;10;0;336;0;0;0;8;-30,0485615;-51,1504446;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN DR JOSE LOUREIRO DA SILVA;43106242;Estadual;0;1;ETR ESTRADA RETIRO DA PONTA GROSSA 3541;3541;;PONTA GROSSA;91780590;1;12;0;1125;0;0;0;34;-30,1852917;-51,2093697;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DR MARTINS COSTA JUNIOR;43106250;Estadual;0;1;R D FIRMINA 1377;1377;;SAO JOSE  PARTENON;91520210;1;7;0;678;0;0;0;18;-30,0741302;-51,1693027;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DR PACHECO PRATES;43106293;Estadual;0;1;PCA NOSSA SENHORA DE BELEM SN;SN;;BELEM VELHO;91712240;1;12;0;1548;0;0;0;72;-30,1164971;-51,1793507;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN DR VICTOR DE BRITTO;43106307;Estadual;0;1;R SEBASTIAO WOLF 231;231;;NONOAI;91720540;1;9;0;414;0;0;0;12;-30,0899229;-51,214519;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN DUQUE DE CAXIAS;43106315;Estadual;0;1;R GEN CALDWELL 1175;1175;;AZENHA;90130051;1;10;0;1038;0;0;0;56;-30,0516666;-51,2157466;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN ENG RODOLFO AHRONS;43106323;Estadual;0;1;ETR ANTONIO SEVERINO NETO 109;109;;RUBEM BERTA;91250330;1;13;0;1227;0;0;0;26;-30,0170086;-51,1000971;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN ERICO VERISSIMO;43106609;Estadual;0;1;R COMENDADOR EDUARDO SECCO SN;SN;;VILA IPE I;91440160;1;10;0;627;0;0;0;28;-30,0575585;-51,1445285;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN ESPIRITO SANTO;43106331;Estadual;0;1;R ASCENCAO 245;245;;GLORIA;91710180;1;5;0;162;0;0;0;0;-30,0780346;-51,1919607;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN EUCLIDES DA CUNHA;43106358;Estadual;0;1;R BARAO DO CERRO LARGO 385;385;;MENINO DEUS;90850110;1;15;0;141;30;0;0;14;-30,0623738;-51,2282471;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN EVA CARMINATTI;43106366;Estadual;0;1;R PAPA JOAO PAULO II 145 PARADA 3;145;PARADA 3;LOMBA DO PINHEIRO;91550550;1;10;0;2070;0;0;0;56;-30,0924381;-51,1355161;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN EVARISTA FLORES DA CUNHA;43106374;Estadual;0;1;PCA INACIO ANTONIO DA SILVA SN SN;SN;SN;BELEM NOVO;91780330;1;14;0;1281;0;0;0;66;-30,208012;-51,1741645;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN EVARISTO GONCALVES NETTO;43106382;Estadual;0;1;R VIA DE ACESSO UM  CEFER 2 393 PREDIO;393;PREDIO;JARDIM CARVALHO;91430730;1;4;0;300;0;0;0;2;-30,0532581;-51,1509637;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN FABIOLA PINTO DORNELLES;43106390;Estadual;0;1;R DR EDUARDO CHARTIER 1192;1192;;HIGIENOPOLIS;90520100;1;10;0;390;0;0;0;24;-30,0197412;-51,1800367;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN FERNANDO FERRARI;43106412;Estadual;0;1;R UPAMOROTI 1200;1200;;CRISTAL;90820140;1;3;0;435;0;0;0;12;-30,0916649;-51,2379149;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN GABRIELA MISTRAL;43106447;Estadual;0;1;R CARLOS PESSOA DE BRUM 150;150;;SANTO ANTONIO;90640140;1;18;0;1086;0;0;0;58;-30,057517;-51,2066108;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN GEN IBA ILHA MOREIRA;43106455;Estadual;0;1;R VIA DE ACESSO UM SN PREDIO ESC;SN;PREDIO ESC;JARDIM CARVALHO;91430308;1;11;0;1146;0;0;0;32;-30,0543271;-51,1502535;GEOMETRIC_CENTER
